Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num
20174,MCEN,2063,200,OL,,"THORSETT-HILL, KAREN",40,13,100%,4.4,1.4,4.9,1.6,13-15,4.1,4.7,5.4,4.5,5.0,5.8,MECHANICS OF SOLIDS,,,,,,,BD,EN,,LD,MCEN,OTH,1
20174,MCEN,3012,300,OL,,"NORRIS, JAN",20,8,100%,5.3,0.7,5.4,0.7,10-12,4.4,5.1,4.9,5.4,5.4,5.8,THERMODYNAMICS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20174,MCEN,3022,300,,,"STEINBRENNER, JULIE",43,37,100%,5.2,0.7,5.6,0.7,10-12,3.8,5.4,5.5,5.4,5.4,5.9,HEAT TRANSFER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20174,MCEN,4228,001,,,"FERGUSON, VIRGINIA",12,12,100%,5.4,0.7,5.6,0.7,16+,4.3,5.6,5.8,5.2,5.3,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20174,MCEN,4228,100,,,"RUBEN, SHALOM",17,16,94%,5.4,0.6,5.1,0.9,13-15,4.8,5.6,5.3,5.2,5.5,5.8,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20174,MCEN,4228,200,,,"TAN, WEI",10,8,100%,4.6,1.6,4.1,1.4,13-15,4.8,4.5,4.9,4.6,4.8,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,1024,010,,,"STOLDT, CONRAD",106,60,100%,4.5,1.0,5.0,1.0,7-9,3.3,4.6,4.7,4.7,4.5,5.9,CHEM FOR ENERGY & MATERI,,,,,,,BD,EN,,LD,MCEN,TTT,1
20171,MCEN,1024,011,,,"SCHNEIDER, STEPHANIE",106,62,100%,4.7,1.0,5.4,0.8,4-6,3.4,5.1,5.4,4.6,4.7,5.8,CHEM FOR ENERGY & MATERI,,,,,,,BD,EN,,LD,MCEN,TA,1
20171,MCEN,1025,010,OL,,"RIFFELL, DANIEL",157,61,100%,4.7,1.3,4.6,1.3,7-9,4.8,4.4,4.6,4.1,4.9,5.7,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,OTH,1
20171,MCEN,2024,001,,,"YIN, XIAOBO",134,81,100%,3.7,1.3,4.0,1.3,7-9,3.2,3.6,4.4,4.4,4.0,5.9,MATERIALS SCIENCE,,,,,,,BD,EN,,LD,MCEN,TTT,1
20171,MCEN,2043,001,,,"LONG, RONG",128,55,98%,4.8,0.8,5.0,1.0,7-9,4.1,4.5,5.3,4.7,4.9,5.9,DYNAMICS,,,,,,,BD,EN,,LD,MCEN,TTT,1
20171,MCEN,2063,001,,,"MURRAY, TODD",135,70,99%,3.8,1.3,3.6,1.4,7-9,4.0,3.5,4.2,5.0,4.5,5.8,MECHANICS OF SOLIDS,,,,,,,BD,EN,,LD,MCEN,TTT,1
20171,MCEN,3012,001,,,"KNUTSEN, JEFFREY",106,82,99%,5.4,0.8,5.7,0.7,10-12,4.3,5.7,5.6,5.5,5.6,6.0,THERMODYNAMICS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3021,001,,,"KNUTSEN, JEFFREY",133,91,100%,5.3,0.9,5.6,0.8,10-12,4.3,5.6,5.4,5.7,5.5,5.9,FLUID MECHANICS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3022,001,,,"REGNER, KEITH",138,90,97%,5.4,0.8,5.8,0.4,10-12,4.0,5.7,5.8,5.4,5.4,6.0,HEAT TRANSFER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3022,001,,,"WU, CHUANWEI",69,44,89%,5.3,0.8,5.1,1.0,10-12,4.2,4.9,5.1,5.4,5.4,5.8,HEAT TRANSFER,,,,,,,BD,EN,,UD,MCEN,TA,2
20171,MCEN,3022,001,,,"ZHAO, XINPENG",69,40,90%,5.0,0.9,4.9,1.1,7-9,4.2,4.6,5.1,5.3,5.2,5.9,HEAT TRANSFER,,,,,,,BD,EN,,UD,MCEN,TA,3
20171,MCEN,3022,400,OL,,"MITRANO, PETER",27,15,100%,3.9,1.7,3.1,2.0,13-15,4.5,3.1,4.1,5.5,4.1,4.3,HEAT TRANSFER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3025,010,,,"TSAI, JANET",122,81,99%,5.3,0.7,5.7,0.6,10-12,4.9,5.7,5.8,4.8,5.2,6.0,COMPONENT DESIGN,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3025,011,,,"CARR, KYLE",62,17,88%,5.3,0.6,5.2,0.9,10-12,4.9,4.9,5.1,4.8,5.3,6.0,COMPONENT DESIGN,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,3025,011,,,"OLIVER, SAMUEL",62,14,93%,5.3,0.6,4.9,1.2,10-12,4.2,4.2,4.5,4.8,5.4,5.8,COMPONENT DESIGN,,,,,,,BD,EN,,UD,MCEN,TA,2
20171,MCEN,3025,011,,,"ECKSTEIN, KEVIN",62,8,100%,5.5,0.5,5.0,1.3,10-12,5.3,4.9,5.0,5.3,5.5,6.0,COMPONENT DESIGN,,,,,,,BD,EN,,UD,MCEN,TA,3
20171,MCEN,3025,401,OL,,"CASTRO, FRANCISCO",20,9,100%,5.2,0.8,5.4,0.7,13-15,5.0,5.0,5.8,5.2,5.1,6.0,COMPONENT DESIGN,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3030,001,,,"ENGVALL, LUKE",134,56,100%,4.5,0.9,4.8,0.9,10-12,3.4,4.5,4.9,5.1,4.9,5.9,COMPUTATIONAL METHODS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3032,001,,,"WALKER, MICHAEL",119,89,99%,5.6,0.6,6.0,0.1,7-9,3.7,5.9,5.9,4.9,5.6,6.0,THERMODYNAMICS 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3032,400,OL,,"MCNEILL, NATHAN",27,13,100%,5.5,0.7,5.9,0.3,10-12,4.7,5.7,5.6,4.4,5.3,5.9,THERMODYNAMICS 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3047,010,,,"REGNER, KEITH",104,90,100%,5.1,0.8,5.8,0.4,7-9,3.5,5.5,5.7,4.1,4.9,6.0,DATA ANALYSIS/EXP METHOD,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3047,011,,,"COLE, RYAN",52,44,93%,5.0,0.7,5.3,0.9,7-9,3.3,4.8,5.1,4.0,4.7,5.9,DATA ANALYSIS/EXP METHOD,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,3047,012,,,"KARBER, KYLE",52,40,97%,5.0,0.8,5.2,1.0,7-9,3.5,4.9,5.2,4.0,4.9,5.9,DATA ANALYSIS/EXP METHOD,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,3047,400,OL,,"MITRANO, PETER",17,12,100%,3.0,1.8,2.8,1.9,13-15,3.8,2.8,3.9,5.4,3.8,4.5,DATA ANALYSIS/EXP METHOD,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,3047,410,OL,,"MITRANO, PETER",8,1,100%,4.0,,1.0,,13-15,3.0,2.0,4.0,4.0,3.0,5.0,DATA ANALYSIS/EXP METHOD,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4026,010,OL,,"KERN, MADALYN",82,53,100%,3.5,1.5,3.6,1.6,7-9,4.4,3.5,4.9,3.7,3.7,5.8,MFG PROCESSES & SYSTEMS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4026,011,OL,,"YOSHIMURA, JOSEPH",19,6,100%,4.3,0.8,5.3,0.8,7-9,4.3,4.8,4.7,4.3,4.3,5.8,MFG PROCESSES & SYSTEMS,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,4026,012,OL,,"JOHANNES, KARL",40,16,100%,3.9,1.4,4.8,1.1,7-9,4.2,4.4,4.9,3.4,3.9,5.9,MFG PROCESSES & SYSTEMS,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,4026,013,OL,,"PATEL, KRISHAN",23,11,100%,3.7,1.3,3.9,1.6,7-9,3.7,3.5,4.6,3.9,4.1,6.0,MFG PROCESSES & SYSTEMS,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,4043,010,,,"RUBEN, SHALOM",103,67,100%,4.9,1.0,4.8,1.2,10-12,4.0,5.1,4.4,5.5,5.1,5.8,SYSTEM DYNAMICS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4047,400,OL,,"BROWER, TIM",25,7,100%,5.1,1.1,5.3,0.8,4-6,4.6,4.7,5.4,4.4,4.4,5.6,MEASUREMENTS 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,400,OL,,"CASTRO, FRANCISCO",25,6,100%,5.5,0.8,5.7,0.5,13-15,5.0,5.5,5.5,5.7,5.8,5.5,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,800,,,"STEINBRENNER, JULIE",242,178,100%,5.4,0.9,5.6,0.9,13-15,5.4,5.5,5.6,5.5,5.5,5.9,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,800,,,"KOTYS-SCHWARTZ, D",242,200,99%,5.4,0.9,5.6,0.9,13-15,5.3,5.4,5.5,5.5,5.5,5.9,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,2
20171,MCEN,4085,801,OL,,"VANCE, MARINA",8,5,100%,5.4,0.5,5.4,0.5,13-15,5.0,5.2,5.2,5.4,5.8,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4085,802,OL,,"MUMM, ERIK",7,1,100%,5.0,,5.0,,16+,5.0,5.0,4.0,5.0,6.0,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,803,OL,,"RUBEN, SHALOM",8,5,80%,5.8,0.5,5.3,0.5,13-15,5.3,5.3,4.8,5.5,5.8,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,804,OL,,"OBRIEN, PETER",9,3,100%,6.0,0.0,6.0,0.0,7-9,5.0,5.3,5.7,4.7,5.3,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,805,OL,,"CLARKE, DAVID",8,4,100%,3.8,1.5,5.3,1.0,16+,5.3,5.3,5.8,5.0,4.3,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,806,OL,,"COFFEY, JEROME",8,4,100%,4.8,1.0,5.0,0.8,13-15,4.3,4.3,4.8,5.8,5.7,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,807,OL,,"BERKOWER, STEFAN",8,6,100%,5.8,0.4,6.0,0.0,13-15,5.8,5.2,5.8,5.8,6.0,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,808,OL,,"ZABLE, JACK",10,6,100%,5.3,0.5,3.7,1.5,10-12,5.2,3.7,4.3,5.0,5.3,4.7,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,809,OL,,"POWELL, VINCENT",7,4,100%,5.5,0.6,5.3,0.5,13-15,5.3,5.3,5.5,5.0,5.3,5.8,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,810,OL,,"BERGQUIST, MARCELO",10,8,100%,4.5,1.9,4.1,2.2,16+,5.8,4.0,4.6,5.6,5.8,5.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,811,OL,,"UNDERKOFLER, DANIEL",8,6,100%,4.7,0.8,3.0,1.1,13-15,5.0,3.0,4.0,5.2,5.2,5.8,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,812,OL,,"MAGUIRE, PATRICK",8,6,100%,6.0,0.0,5.7,0.8,16+,5.8,5.7,5.7,6.0,6.0,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,4085,813,OL,,"ELSENER, STEFAN",8,3,100%,5.0,1.0,3.0,1.0,13-15,5.0,2.3,3.7,5.0,5.7,5.7,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,TA,1
20171,MCEN,4085,814,OL,,"HIMPSEL, PETER",14,9,100%,5.0,1.7,5.0,1.4,16+,5.9,4.9,5.9,5.9,5.6,5.9,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,816,OL,,"WILSON, DREW",8,5,100%,5.0,0.7,5.2,0.8,13-15,5.2,4.8,5.4,5.6,5.8,5.8,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,817,OL,,"RUBEN, SHALOM",8,4,100%,4.8,0.5,4.5,0.6,10-12,4.3,4.0,4.5,6.0,5.5,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,818,OL,,"RUBEN, SHALOM",9,5,100%,4.2,1.3,3.8,1.8,13-15,4.8,3.6,3.2,5.4,5.2,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,819,OL,,"IBANEZ, PAUL",8,5,100%,4.4,1.1,5.4,0.5,7-9,5.4,5.4,5.8,3.6,4.6,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,820,OL,,"VANDERHEYDEN, W",7,4,100%,4.8,1.3,5.8,0.5,13-15,4.8,5.0,5.8,5.5,5.5,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,821,OL,,"TAYLOR, KENNETH",8,3,100%,5.3,0.6,3.0,1.0,13-15,5.3,3.3,4.0,5.0,5.0,4.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,822,OL,,"RIFFELL, DANIEL",14,4,100%,4.0,1.2,3.8,0.5,10-12,5.0,3.5,4.8,5.0,3.8,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,823,OL,,"RIFFELL, DANIEL",4,3,100%,5.3,0.6,5.3,0.6,13-15,5.0,4.3,5.7,5.7,5.7,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,824,OL,,"ZABLE, JACK",8,4,100%,4.8,1.3,4.8,1.0,10-12,5.5,4.5,5.5,4.8,5.0,5.5,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,825,OL,,"VANCE, MARINA",9,3,100%,5.7,0.6,5.7,0.6,7-9,5.7,5.3,5.3,5.7,6.0,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4085,826,OL,,"LINDEN, ROBERT",8,2,100%,3.0,2.8,4.5,0.7,16+,5.0,4.0,4.0,5.5,4.5,5.5,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,827,OL,,"ZABLE, JACK",7,3,100%,5.3,0.6,5.0,1.7,13-15,4.3,4.3,6.0,5.7,6.0,5.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,828,OL,,"VANCE, MARINA",8,3,100%,5.3,0.6,5.3,1.2,16+,4.7,4.7,5.7,6.0,6.0,6.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4085,829,OL,,"CHESSMAN, SHIRLEY",8,4,100%,5.5,1.0,5.3,1.0,13-15,5.0,5.3,5.3,5.5,5.5,5.5,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4085,830,OL,,"CARROLL, GERARD",12,3,100%,5.0,1.0,3.7,0.6,16+,5.0,4.3,4.0,5.3,5.7,5.0,ME DESIGN PROJECT 2,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4086,400,OL,,"LANCI, SARAH",25,9,100%,5.6,0.5,5.9,0.3,4-6,3.7,5.7,5.8,4.8,5.3,5.9,WRITING FOR DESIGN PROJE,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4115,010,,,"REAMON, DEREK",49,41,100%,5.8,0.4,5.9,0.3,13-15,5.6,5.7,5.8,5.7,5.6,6.0,MECH AND ROBOTICS I,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4117,001,,,"TAN, WEI",34,26,100%,3.4,1.2,3.6,1.5,10-12,5.0,3.3,4.4,4.7,3.8,5.7,ANATOMY & PHYSIOLOGY ENG,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4173,401,OL,,"CASTRO, FRANCISCO",18,7,100%,4.9,0.7,5.7,0.5,10-12,5.3,5.0,5.9,5.7,5.1,5.9,FINITE ELEMENT ANALYSIS,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4194,001,OL,,"LEE, SE-HEE",25,11,100%,4.9,1.1,5.4,1.2,4-6,4.7,4.8,5.4,5.3,4.9,5.9,ENERGY CONVERSION & STOR,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,001,,,"RUBEN, SHALOM",29,27,100%,4.3,1.2,4.3,1.3,10-12,5.0,4.8,4.3,5.1,4.7,5.7,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,002,,,"LONG, RONG",29,21,100%,5.1,0.9,5.8,0.4,4-6,4.2,5.3,5.8,4.6,5.0,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,004,,,"MURRAY, TODD",18,16,100%,4.4,1.3,4.9,1.3,7-9,3.8,4.4,5.2,5.2,4.6,5.9,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,006,,,"FERGUSON, VIRGINIA",29,23,100%,4.3,1.0,4.7,1.2,4-6,4.8,4.7,4.5,3.8,4.2,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,007,,,"XIAO, JIANLIANG",8,6,100%,5.2,0.8,5.7,0.5,7-9,4.7,4.8,5.7,5.2,5.2,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,010,OL,,"HANNIGAN, MICHAEL",7,6,100%,5.3,0.5,5.8,0.4,4-6,4.2,5.5,5.7,3.8,5.2,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,010B,OL,,"HANNIGAN, MICHAEL",4,3,100%,6.0,0.0,6.0,0.0,4-6,4.7,6.0,6.0,3.0,5.3,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,011,,,"LEE, YUNG-CHENG",22,0,,,,,,,,,,,,,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,012,,,"VERNEREY, FRANCK",20,19,95%,5.7,0.6,5.7,0.8,7-9,4.9,5.6,5.6,4.8,5.4,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,1
20171,MCEN,4228,401,OL,,"LAUBSCHER, FRANCOIS",14,4,100%,3.8,2.2,3.3,2.2,7-9,4.3,4.3,3.0,5.3,4.0,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,402,OL,,"MCNEILL, NATHAN",7,3,100%,5.7,0.6,5.7,0.6,7-9,5.7,5.7,5.7,5.7,5.7,5.7,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,403,OL,,"MCNEILL, NATHAN",13,4,100%,6.0,0.0,6.0,0.0,7-9,4.5,6.0,6.0,5.5,6.0,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,800,,,"KNIGHT, DANIEL",12,7,100%,5.1,1.2,5.4,1.0,0-3,4.9,5.0,5.4,3.6,5.0,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,810,,,"STEINBRENNER, JULIE",11,9,100%,4.8,1.2,5.8,0.7,10-12,5.0,5.2,5.4,5.2,4.8,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,4228,810,,,"RIEKER, GREGORY",11,9,100%,4.8,1.2,5.8,0.7,10-12,5.0,5.2,5.6,5.1,4.9,6.0,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,TTT,2
20171,MCEN,4228,820,,,"STEINBRENNER, JULIE",22,0,,,,,,,,,,,,,SPTP: MECHNICAL ENGINEER,,,,,,,BD,EN,,UD,MCEN,OTH,1
20171,MCEN,5027,001,,,"VERNEREY, FRANCK",71,0,,,,,,,,,,,,,GRADUATE SEMINAR,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5042,001,OL,,"YANG, RONGGUI",6,5,100%,4.4,1.5,4.2,1.6,10-12,4.4,4.2,4.6,5.0,4.8,4.8,HEAT TRANSFER,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5044,001,,,"RAJ, RISHI",14,14,100%,4.7,1.4,4.7,1.3,7-9,4.5,4.6,4.9,4.8,4.7,5.9,MECH BEHAVIOR OF MATERIA,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5045,001,OL,,"RIFFELL, DANIEL",44,30,97%,5.3,0.9,5.6,0.9,10-12,5.3,5.1,5.4,4.6,5.3,5.9,DESIGN FOR MANUFACTURABI,,,,,,,BD,EN,,GR,MCEN,OTH,1
20171,MCEN,5057,001,OL,,"MILFORD, JANA",9,5,100%,5.0,0.7,5.4,0.5,10-12,4.0,5.0,4.8,5.2,5.4,5.8,ENVIRONMENTAL MODELING,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5075,010,,,"KOTYS-SCHWARTZ, D",16,0,,,,,,,,,,,,,GRADUATE DESIGN II,,,,,,,BD,EN,,GR,MCEN,OTH,1
20171,MCEN,5228,016,OL,,"LI, BAOWEN",3,3,100%,6.0,0.0,6.0,0.0,10-12,6.0,6.0,6.0,6.0,6.0,6.0,SP TP: MECHNICAL ENGINEE,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5228,017,,,"KEPLINGER, C",15,12,100%,5.8,0.4,6.0,0.0,7-9,4.7,5.9,5.6,5.1,5.8,6.0,SP TP: MECHNICAL ENGINEE,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,5228,019,OL,,"VANCE, MARINA",11,9,100%,5.4,0.9,5.8,0.4,4-6,4.4,5.6,5.8,4.6,5.2,5.9,SP TP: MECHNICAL ENGINEE,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,6228,001,,,"DING, YIFU",18,14,100%,5.2,0.8,5.6,0.6,4-6,5.2,5.4,5.4,5.1,5.1,5.9,SPECIAL TOPICS,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,6228,002,OL,,"LABBE, NICOLE",7,7,100%,4.9,1.1,5.1,1.1,4-6,4.7,5.1,5.4,5.3,5.0,6.0,SPECIAL TOPICS,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,6228,003,OL,,"HUMBERT, JAMES",4,2,100%,6.0,0.0,6.0,0.0,7-9,5.5,6.0,5.5,6.0,6.0,5.5,SPECIAL TOPICS,,,,,,,BD,EN,,GR,MCEN,TTT,1
20171,MCEN,7221,001,,,"HAMLINGTON, PETER",24,22,100%,5.4,0.9,5.7,0.5,10-12,5.2,5.5,5.8,5.7,5.3,5.9,TURBULENCE,,,,,,,BD,EN,,GR,MCEN,TTT,1
20167,MCEN,1024,100,,,"DING, YIFU",105,53,98%,3.7,1.2,3.8,1.5,7-9,3.1,3.3,4.4,4.4,4.1,5.3,CHEM FOR ENERGY & MATERI,,,,,,,BD,EN,,LD,MCEN,TTT,1
20167,MCEN,1024,101,,,"SCHNEIDER, S",105,0,,,,,,,,,,,,,CHEM FOR ENERGY & MATERI,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,100,OL,,"RIFFELL, DANIEL",137,52,96%,4.7,1.2,4.5,1.4,7-9,5.0,4.4,4.4,3.8,5.0,5.8,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,OTH,1
20167,MCEN,1025,101,OL,,"KUHN, MADISON",19,9,100%,5.3,1.0,5.6,0.5,7-9,4.7,4.8,5.6,3.7,5.4,5.9,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,102,OL,,"MCDOWELL, KENDLE",27,12,100%,4.8,1.1,4.8,1.5,7-9,4.6,4.4,5.0,4.0,5.0,5.8,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,103,OL,,"BRADFORD, ANDREW",19,10,90%,4.7,1.0,4.6,1.3,7-9,5.1,4.4,4.9,3.7,5.0,5.8,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,104,OL,,"PIERCE, NICHOLAS",27,13,100%,4.8,1.3,5.3,1.0,7-9,5.1,4.9,5.6,4.0,5.0,5.9,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,105,OL,,"BINDER, ANDREW",19,7,86%,4.7,1.5,4.3,2.1,7-9,5.3,4.3,4.8,4.3,4.8,5.8,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,1025,106,OL,,"BAILEY, TY",26,3,100%,5.0,1.7,4.7,2.3,10-12,6.0,4.7,4.7,4.0,4.7,5.7,COMP AID DESIGN/FABRCTN,,,,,,,BD,EN,,LD,MCEN,TA,1
20167,MCEN,2000,001,,,"STEINBRENNER, JULIE",283,243,100%,3.4,1.4,4.5,1.4,0-3,3.2,4.0,4.8,2.3,3.3,5.6,PROFESSIONALISM SEMINAR,,,,,,,BD,EN,,LD,MCEN,OTH,1
