Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num
20174,PHYS,1110,100,,,"SAWICKI, MIKOLAJ",57,26,96%,4.1,1.4,4.6,1.4,13-15,4.0,4.3,4.8,5.3,4.6,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,1110,110,,,"MISSERT, ANDREW",20,12,100%,4.8,0.9,5.6,0.5,10-12,3.9,5.3,5.5,5.3,5.3,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1110,111,,,"PERIDO, JOANNA",19,5,100%,2.4,1.1,3.2,1.1,10-12,4.0,2.8,4.0,4.4,3.6,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1110,112,,,"LEWIS, WILLIAM E",18,10,100%,4.7,0.9,5.6,0.7,13-15,4.2,5.0,5.4,5.1,4.9,5.7,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1120,200,,,"SAWICKI, MIKOLAJ",91,54,100%,4.1,1.2,4.4,1.4,16+,3.8,3.8,4.9,5.3,4.6,5.7,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,1120,210,,,"HABICH, MATHIS",28,23,100%,4.4,0.9,5.2,1.1,13-15,3.9,4.7,5.5,5.4,4.8,5.3,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1120,211,,,"SHOJI, TYKO",25,19,100%,3.9,1.5,5.3,0.9,16+,3.6,4.8,5.2,5.4,3.9,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1120,212,,,"NI, YIFEI",25,15,100%,4.4,1.6,5.1,1.0,13-15,3.4,4.7,5.6,5.5,4.9,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1120,213,,,"LEWIS, WILLIAM E",13,9,100%,4.8,1.0,5.7,1.0,16+,4.3,5.3,5.7,5.3,4.7,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1140,200,,,"SCHEFFERSTEIN, MICHA",72,65,100%,5.2,0.9,5.8,0.4,4-6,3.6,5.4,5.8,3.8,4.6,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,1140,210,,,"KALUBOVILAGE, MANOJ",10,5,100%,5.6,0.5,6.0,0.0,4-6,3.0,5.6,5.6,3.8,4.6,6.0,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1140,211,,,"ZHENG, XU",18,8,100%,5.1,0.8,5.1,0.6,4-6,4.0,4.6,5.4,3.9,4.3,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1140,212,,,"ZHANG, YU",22,6,100%,5.5,0.5,5.5,0.5,7-9,3.7,4.8,5.6,4.2,5.0,5.8,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1140,213,,,"STRAATSMA, CAMERON",22,3,100%,5.7,0.6,6.0,0.0,4-6,3.0,5.3,5.7,3.7,5.0,6.0,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,1230,100,,,"MACLENNAN, JOSEPH",12,7,100%,4.4,1.5,5.0,1.2,7-9,2.7,5.0,4.3,4.1,4.3,5.7,LIGHT/COLOR NONSCIENTIST,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,1240,200,,,"HERMANN, ALLEN",8,6,100%,5.2,1.2,5.5,0.8,7-9,4.0,4.8,5.0,4.0,5.0,5.3,SOUND AND MUSIC,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,2010,100,,,"BEALE, PAUL",69,44,100%,4.4,1.2,5.1,1.3,13-15,2.9,4.6,5.0,5.1,4.7,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20174,PHYS,2010,111,,,"TANG, CHEN",31,23,100%,4.3,1.2,4.9,1.1,10-12,2.7,4.0,5.1,4.9,4.6,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,2010,121,,,"NOEUR, NARA",29,24,100%,4.5,1.3,5.1,0.9,7-9,3.0,4.5,5.4,4.6,4.8,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,2010,131,,,"LEVIN, JOSHUA",9,7,100%,4.3,1.7,5.6,0.8,13-15,3.1,4.6,5.4,5.1,4.6,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,2020,200,,,"STANLEY, JACOB",63,46,100%,4.3,1.2,5.0,1.1,16+,2.8,4.8,5.2,5.3,4.7,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20174,PHYS,2020,211,,,"RIGHTLEY, SHANE",32,32,100%,4.1,1.4,5.2,1.0,13-15,2.7,4.0,4.9,5.3,4.6,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20174,PHYS,2020,221,,,"TANG, JUNXIONG",31,26,96%,4.0,1.2,4.5,1.3,13-15,2.7,4.0,5.0,5.2,4.4,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1020,100,,,"HODBY, ELEANOR",21,17,100%,4.5,1.1,4.8,1.2,7-9,4.5,4.7,4.8,4.2,4.5,5.3,PHYSICS EVERYDAY LIFE 2,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1020,101,,,"BLEVINS, ADRIENNE",15,9,100%,5.1,0.6,5.6,0.5,4-6,4.6,5.2,5.3,4.9,5.0,5.7,PHYSICS EVERYDAY LIFE 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1020,102,,,"BLEVINS, ADRIENNE",6,4,100%,5.0,0.8,5.8,0.5,10-12,4.5,5.3,5.5,4.8,5.0,6.0,PHYSICS EVERYDAY LIFE 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,100,,,"BOLTON, DANIEL",307,160,98%,4.8,1.1,5.4,0.9,7-9,4.1,5.1,5.2,4.8,4.6,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1110,200,,,"BOLTON, DANIEL",322,150,100%,4.6,1.1,5.2,1.1,7-9,3.9,4.8,5.1,4.8,4.6,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1110,300,,,"BOLTON, DANIEL",314,136,99%,4.7,1.1,5.2,1.0,7-9,4.1,4.9,5.1,5.0,4.7,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1110,401,,,"DOSS, CHRISTOPHER",28,21,100%,4.3,1.0,5.0,0.9,7-9,3.4,4.4,4.9,4.7,4.3,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,402,,,"HASSANI, ABBAS",29,22,100%,4.5,1.1,5.1,0.7,7-9,4.2,4.8,5.0,4.6,4.5,5.7,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,403,,,"SMITH, JOSEPH",28,17,100%,4.5,1.3,5.3,1.3,7-9,3.2,4.6,5.2,5.2,4.8,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,404,,,"DOSS, CHRISTOPHER",28,23,100%,4.2,0.9,4.8,0.9,7-9,4.0,4.5,4.9,4.7,4.3,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,405,,,"HASSANI, ABBAS",29,26,100%,4.4,1.0,4.8,1.2,4-6,3.5,4.7,4.7,4.8,4.3,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,406,,,"GRENNELL, DREW",29,24,100%,5.2,0.7,5.8,0.4,4-6,3.8,5.3,5.7,4.5,5.1,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,407,,,"ZHAO, HENGDI",29,19,100%,4.4,1.3,5.0,0.8,7-9,4.2,4.7,4.8,4.7,4.6,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,408,,,"DOSS, CHRISTOPHER",29,23,100%,4.7,0.9,5.0,1.0,4-6,4.0,4.3,5.0,4.6,4.9,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,409,,,"BERMAN, IZABELLA",28,14,93%,3.7,1.4,4.5,1.2,4-6,3.5,3.9,4.4,3.8,3.3,5.7,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,410,,,"ZHAO, HENGDI",28,21,100%,4.1,0.9,4.8,1.0,4-6,3.3,3.7,4.8,4.0,3.9,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,411,,,"GIFFORD, JULIAN",28,18,100%,4.5,1.3,5.0,1.4,7-9,3.8,4.7,5.3,4.6,4.5,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,412,,,"HASSANI, ABBAS",28,27,100%,4.9,1.0,5.3,1.2,4-6,4.4,4.8,5.0,4.7,4.8,5.7,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,413,,,"HOFFMAN, CARL",28,23,100%,4.9,0.9,5.2,0.9,4-6,4.0,4.5,4.7,4.6,4.7,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,414,,,"MAO, WEI",28,20,100%,4.1,1.2,4.0,1.6,7-9,3.7,3.6,4.5,4.8,4.7,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,415,,,"BERMAN, IZABELLA",28,15,100%,3.7,1.7,5.1,0.8,4-6,3.3,4.3,5.1,4.8,3.9,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,416,,,"SMITH, JOSEPH",29,18,100%,4.5,0.9,5.6,0.7,4-6,3.7,4.3,4.6,4.6,4.3,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,417,,,"GRENNELL, DREW",28,21,100%,4.7,1.0,5.7,0.5,7-9,4.3,5.4,5.4,4.9,4.9,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,418,,,"BERMAN, IZABELLA",29,20,100%,4.7,1.3,4.7,1.6,7-9,4.0,4.3,4.7,4.8,4.6,5.6,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,419,,,"DINCAO, JOSE",28,21,100%,4.9,1.2,4.7,1.0,7-9,4.4,4.2,4.6,4.8,4.8,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1110,420,,,"SMITH, JOSEPH",28,22,100%,4.4,1.3,5.5,0.7,4-6,4.0,4.9,4.9,5.0,4.4,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,421,,,"GRENNELL, DREW",28,16,100%,4.9,0.9,5.9,0.3,7-9,3.9,5.4,5.7,4.6,4.8,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,422,,,"DINCAO, JOSE",28,13,100%,4.2,1.2,4.6,0.9,7-9,4.1,4.4,4.1,4.8,4.2,5.5,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,OTH,1
20171,PHYS,1110,423,,,"HOFFMAN, CARL",28,16,100%,4.5,1.4,4.4,1.5,7-9,4.1,4.1,4.8,5.3,4.8,5.7,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,424,,,"GRENNELL, DREW",28,18,100%,4.9,1.0,5.7,0.6,7-9,4.3,5.7,5.6,4.6,4.7,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,425,,,"GIFFORD, JULIAN",28,22,100%,5.0,0.9,5.7,0.5,7-9,4.3,5.4,5.6,4.8,4.5,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,426,,,"DOSS, CHRISTOPHER",28,17,100%,4.9,0.7,5.1,0.8,7-9,4.2,4.8,4.9,4.9,5.1,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,427,,,"MAO, WEI",29,13,100%,5.4,1.0,5.4,0.9,7-9,4.5,4.6,5.0,5.2,5.3,5.8,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,428,,,"BERMAN, IZABELLA",27,17,100%,4.5,1.1,5.1,1.1,7-9,4.2,4.7,5.2,4.9,4.6,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,429,,,"POCS, CHRISTOPHER",28,17,100%,4.3,1.4,5.4,0.8,4-6,3.4,4.8,5.4,4.6,4.2,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,430,,,"HASSANI, ABBAS",29,23,100%,3.3,1.4,3.2,1.6,7-9,3.4,2.8,4.1,4.7,3.7,5.5,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,431,,,"POCS, CHRISTOPHER",11,9,100%,4.8,0.4,5.7,0.7,7-9,3.6,5.1,5.3,4.8,4.6,6.0,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,432,,,"SMITH, JOSEPH",27,14,100%,4.6,1.2,5.3,0.8,4-6,3.7,4.9,5.2,4.4,4.8,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,433,,,"SIEGFRIED, PETER",29,19,95%,4.6,1.4,5.4,0.6,0-3,3.7,4.7,5.1,5.1,4.5,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1110,434,,,"SIEGFRIED, PETER",28,20,100%,4.6,1.0,5.8,0.4,4-6,4.0,5.3,5.8,4.8,4.6,5.9,GENERAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,401,OL,,"MAPLE, PHILLIP",29,14,93%,3.9,1.7,4.5,1.7,7-9,3.7,4.1,4.6,4.3,4.3,5.6,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,402,OL,,"FIORENZA, SHANE",29,15,93%,4.3,1.4,5.0,1.4,7-9,4.1,4.6,4.2,4.9,4.6,5.8,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,403,OL,,"LONG, JUNLING",29,7,100%,4.6,1.3,3.9,1.8,7-9,5.0,4.1,4.4,5.4,5.3,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,404,OL,,"YAN, MING",29,11,91%,4.3,1.3,4.1,1.2,4-6,4.3,3.3,4.3,4.8,4.6,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,405,OL,,"FIORENZA, SHANE",29,9,89%,4.8,1.3,5.8,0.5,4-6,4.6,5.3,5.3,5.1,4.8,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,406,OL,,"LONG, JUNLING",28,14,100%,4.6,1.2,4.8,1.1,7-9,3.9,4.6,4.4,4.4,4.8,5.4,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,407,OL,,"PEARLMAN, BRADLEY",28,13,100%,4.9,0.8,5.5,0.7,4-6,5.0,5.4,5.5,5.2,5.1,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,408,OL,,"SEIDLITZ, BLAIR",29,13,100%,4.6,1.0,4.8,1.4,7-9,3.8,4.2,5.0,4.8,5.2,5.7,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,409,OL,,"STECKHAHN, DANIEL",27,9,100%,4.2,1.0,4.0,1.9,7-9,4.1,3.8,4.3,4.2,4.4,5.1,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,410,OL,,"PEARLMAN, BRADLEY",29,9,89%,4.9,0.8,5.5,0.8,7-9,4.4,5.0,5.6,4.8,4.8,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,411,OL,,"SEIDLITZ, BLAIR",28,12,92%,4.2,1.5,5.0,1.2,4-6,3.6,3.8,4.3,4.5,4.3,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,412,OL,,"STECKHAHN, DANIEL",29,14,93%,4.5,1.3,4.8,1.6,4-6,4.4,4.3,4.7,4.8,4.8,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,413,OL,,"ZHANG, YINGCHAO",28,9,100%,4.2,1.1,4.6,0.7,4-6,3.1,4.1,4.6,4.8,4.0,5.6,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,414,OL,,"PEARLMAN, BRADLEY",28,7,100%,4.4,1.4,4.9,1.5,4-6,3.7,4.4,5.3,5.1,4.6,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,415,OL,,"PELLATZ, NICHOLAS",28,14,100%,4.7,1.1,5.4,0.6,4-6,4.1,4.6,4.6,4.4,4.6,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,416,OL,,"ZHANG, YINGCHAO",26,10,90%,4.2,1.1,4.5,0.8,7-9,3.6,4.2,4.2,4.8,4.2,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,417,OL,,"FIORENZA, SHANE",30,9,100%,5.1,0.9,5.4,0.7,4-6,4.7,5.2,5.3,5.3,5.2,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,418,OL,,"STECKHAHN, DANIEL",28,8,100%,4.9,1.2,5.4,0.7,4-6,4.6,5.0,4.5,4.8,4.6,5.8,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,419,OL,,"FIORENZA, SHANE",28,9,100%,4.4,0.9,5.1,0.8,4-6,4.7,4.8,5.0,4.3,4.1,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,420,OL,,"SEIDLITZ, BLAIR",28,10,100%,4.1,0.9,4.8,0.9,4-6,3.8,4.8,4.8,4.9,4.5,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,421,OL,,"ZHANG, YINGCHAO",29,12,92%,5.1,1.2,4.8,1.3,7-9,5.0,4.9,4.9,5.2,5.1,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,422,OL,,"PELLATZ, NICHOLAS",29,12,92%,4.6,1.0,5.0,1.1,7-9,4.5,4.8,4.7,5.4,4.4,5.5,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,423,OL,,"SEIDLITZ, BLAIR",28,9,100%,4.2,1.7,5.4,0.9,7-9,3.9,5.0,5.2,4.8,4.6,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,424,OL,,"STECKHAHN, DANIEL",29,13,85%,4.5,1.0,5.0,1.2,7-9,4.3,4.4,4.9,4.4,4.5,5.5,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,425,OL,,"JOYCE, TENNESSE",22,7,100%,4.1,0.9,5.3,1.0,7-9,4.1,4.7,4.7,4.9,4.6,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,426,OL,,"BRAND, WESLEY",12,3,67%,6.0,0.0,6.0,0.0,4-6,5.0,5.5,5.5,5.0,6.0,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,428,OL,,"BRAND, WESLEY",28,15,100%,5.1,0.9,5.5,0.9,7-9,4.2,4.7,5.3,5.3,5.2,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,429,OL,,"JOYCE, TENNESSE",28,13,100%,3.8,1.3,4.5,1.5,4-6,3.5,3.9,4.7,4.5,4.2,5.8,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,430,OL,,"BRAND, WESLEY",28,12,100%,4.3,1.5,4.8,1.6,7-9,4.1,4.8,5.1,4.8,4.6,5.6,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,431,OL,,"MAPLE, PHILLIP",27,12,100%,4.5,1.5,4.7,1.6,4-6,4.0,4.3,4.7,4.8,4.5,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,432,OL,,"LEAHY, IAN",29,10,90%,4.4,1.5,5.5,1.0,4-6,4.6,5.3,5.2,4.6,4.5,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,433,OL,,"PEARLMAN, BRADLEY",28,10,90%,5.1,0.9,5.1,1.1,7-9,5.0,4.8,4.9,4.2,5.1,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,434,OL,,"MAPLE, PHILLIP",28,5,100%,4.6,0.5,5.2,0.8,10-12,4.4,5.0,5.0,4.8,5.2,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,435,OL,,"BRAND, WESLEY",27,11,100%,5.0,0.8,5.5,0.5,7-9,4.6,4.9,5.2,5.5,5.0,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,436,OL,,"YAN, MING",13,5,100%,4.8,1.3,5.3,1.5,10-12,3.6,5.0,5.0,5.4,5.0,6.0,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1120,800,OL,,"HORANYI, MIHALY",11,9,89%,5.3,1.5,5.1,1.5,7-9,5.8,5.3,5.1,5.3,5.4,5.9,GENERAL PHYSICS 2,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20171,PHYS,1140,100,,,"LEWANDOWSKI, HEATHER",339,219,99%,3.8,1.3,4.9,1.1,4-6,3.1,4.2,5.0,2.9,3.3,5.8,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20171,PHYS,1140,200,,,"LEWANDOWSKI, HEATHER",329,166,99%,4.1,1.3,5.0,1.1,0-3,3.4,4.4,5.1,3.0,3.7,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20171,PHYS,1140,301,,,"MORRILL, DREW",16,16,100%,4.6,0.9,5.9,0.4,0-3,4.0,5.5,5.8,3.4,3.7,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,302,,,"NI, YIFEI",16,12,100%,4.4,1.0,5.5,0.5,0-3,3.6,5.0,5.5,3.3,3.7,6.0,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,303,,,"HSU, TING-WEI",16,14,100%,4.7,1.0,5.0,1.5,4-6,3.1,4.2,5.0,2.7,3.8,5.5,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,304,,,"KALUBOVILAGE, MANOJ",16,12,100%,4.4,1.2,5.6,0.5,0-3,4.0,4.9,5.0,3.4,4.0,6.0,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,305,,,"ANSARI, SAAD",16,16,100%,4.3,1.1,5.4,1.0,0-3,3.3,4.8,5.4,3.4,4.2,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,306,,,"GRAY, THOMAS",16,15,100%,4.5,1.5,5.5,0.8,0-3,4.2,5.0,5.3,3.5,3.9,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,307,,,"KOBLESKY, THEODORE",16,16,100%,4.3,1.4,5.4,1.3,4-6,2.8,4.5,5.5,3.1,3.6,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,308,,,"HACKETT, DANIEL",16,13,100%,4.7,0.9,5.2,1.2,0-3,3.4,4.5,5.2,3.1,4.0,5.9,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,309,,,"HSU, TING-WEI",16,14,93%,3.7,1.5,5.4,0.6,0-3,3.3,5.0,5.1,3.0,2.9,5.8,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20171,PHYS,1140,310,,,"ZHENG, XU",16,13,100%,4.5,1.0,5.2,0.7,0-3,3.6,4.4,4.9,3.5,4.1,6.0,EXPERIMENTAL PHYSICS 1,,,,,,,BD,AS,NS,LD,PHYS,TA,1
